In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .	negative
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .	negative
Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .	negative
Finnish Bank of +àland reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .	negative
Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .	negative
In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .	negative
Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .	negative
Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .	negative
Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .	negative
Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .	negative
Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .	negative
Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .	negative
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .	negative
The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .	negative
Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .	negative
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .	negative
In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .	positive
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .	positive
A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .	positive
Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .	positive
The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .	positive
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .	positive
MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .	positive
Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .	positive
Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .	positive
The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .	positive
Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .	positive
Operating profit of the Asian plants grew markedly .	positive
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .	positive
Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .	positive
Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''	positive
M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .	positive
The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .	neutral
The order also covers design services , hardware , software licences , as well as maintenance services over six years .	neutral
Le Lay succeeds Walter G++nter and will be based in Finland .	neutral
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .	neutral
Sarantel , based in Wellingborough , UK , designs high-performance antennas for portable wireless devices .	neutral
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .	neutral
Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .	neutral
Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .	neutral
Panostaja did not disclose the purchase price .	neutral
The total investment of the project will be approximately EUR 36m .	neutral
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .	neutral
The company then said it will focus its resources on clinical research .	neutral
The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .	neutral
He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .	neutral
The arrangements do not apply to the group 's units outside Finland .	neutral
The contract includes software licences , application maintenance and training .	neutral
